Timestamp,First and Last Name,How are you doing today?,Why are you feeling that way?
10/31/2018 11:40,41,Option 306,I feel like this because I want to feel like this. 
10/31/2018 11:40,87,Excellent!,LIFE
10/31/2018 11:40,126,Option 306,I feel option 306 because it's all hallows eve.
10/31/2018 11:41,15,Excellent!,FREE CANDY!!!!!
10/31/2018 11:41,31,Good,N/A
10/31/2018 11:41,38,Good,I'm hungry.
10/31/2018 11:41,50,Excellent!,IT IS HALOWEEN!!!
10/31/2018 11:41,82,Option 306,I feel this way because it's almost lunch.
10/31/2018 11:41,93,Good,I need lunch.
10/31/2018 11:41,109,Option 306,I feel tired today.
10/31/2018 11:41,114,Option 4,I want food.
10/31/2018 11:41,123,Fair,I feel kind of sick.
10/31/2018 11:42,3,Excellent!,GOo because i'm going trick or treating.
10/31/2018 11:42,20,Fair,I feel better
10/31/2018 11:42,62,Option 4,I only have one minute to do this check in even though I literally just logged in. 
10/31/2018 11:44,43,Good,Today I am feeling good because detective.
10/31/2018 11:44,77,Good,Because I am in a good mood
10/31/2018 11:53,44,Excellent!,I feel this way because we won district championship
10/31/2018 11:55,79,Fair,Because i don't like this .
10/31/2018 13:03,35,Good,"It's halloween, but my throat wants to die."
10/31/2018 13:04,8,Good,It's Halloween and I don't got football practice and so I just get to go home. 
10/31/2018 13:04,17,Excellent,I won Mrs. Flowers' science competition.
10/31/2018 13:04,37,Good,because mr lovett is wearing glasses
10/31/2018 13:04,85,Excellent,I ate very well today.
10/31/2018 13:05,11,Option 4,Lunch was good but my teeth hurt because of my retainer.
10/31/2018 13:05,12,Excellent,It is thursday.
10/31/2018 13:05,31,Fair,N/A
10/31/2018 13:05,43,Good,Today i am feeling good because I am a detailed smart detective.
10/31/2018 13:05,64,Excellent,I don't know why.
10/31/2018 13:05,65,Good,Halloween
10/31/2018 13:05,81,Option 4,Yay
10/31/2018 13:05,107,Good,I'm feeling this way because nothing happened.
10/31/2018 13:06,19,Excellent,I'm feeling this way because we won district. 
10/31/2018 13:08,121,Good,I'm feeling good because it's Halloween!
10/31/2018 13:09,51,Option 4,I got 4th chair in orchestra and he didn't tell me why.
10/31/2018 13:09,75,Option 4,"I am feeling this way because im not feelingso well, because of people, But I get to stuff myself with candy so thats good."
10/31/2018 13:10,4,Option 4,"The reason why is because last night I had told my boyfriend that I need to tell him something. I told him today at lunch, and what it was that my mom had told me that my dad doesn't want to like him. Because he feels like one da he is going to break my heart. I was scared and sad because I have told him before that I don't want to lose him. But when I told him I feel like he didn't really feel the same way when I told him because he just kind of went on as if I didn't tell him anything. :("
10/31/2018 13:53,87,Excellent,Life
10/31/2018 13:53,105,Good,I feel good today.
10/31/2018 13:54,9,Excellent,It's almost the end of the day!
10/31/2018 13:54,13,Excellent,Today is Halloween!!!!!!!!!!!!!!!!!!!!!!
10/31/2018 13:54,22,Fair,Nothing fun happened today.
10/31/2018 13:54,46,Excellent,IT'S HALLOWEEN!!!!! I'm gonna hang out with my friends and go trick or treating. 
10/31/2018 13:54,92,Excellent,It's Halloween.
10/31/2018 13:55,20,Fair,I feel this way because I am slowly getting better.
10/31/2018 13:55,54,Excellent,"Today, I am feeling excellent, because DUNCAN KILLED LUCY BECAUSE SHE WAS SYMMETRICAL. That is a fact."
10/31/2018 13:55,108,Excellent,Because I am awesome.
10/31/2018 13:55,119,Fair,My back hurts.
10/31/2018 13:55,122,Good,I'm feeling good today because today is halloween.
10/31/2018 13:56,21,Fair,Todays halloween so thats cool.
10/31/2018 13:56,94,Excellent,today's spoody day.
10/31/2018 13:56,102,Excellent,I am alive.
10/31/2018 13:57,18,Good,It's already Wednesday.
10/31/2018 13:58,68,Excellent,I have -4 homework and today is spooky day.
10/31/2018 13:58,117,Excellent,"what do you mean ""why am I feeling exellent?"" ITS FREAK'IN HALLOWEEN!"
11/1/2018 7:19,106,Option 4,i dont know its too early to do a check in
11/1/2018 7:20,108,Good,I am sore.
11/1/2018 7:20,120,Good,no particular reason
11/1/2018 7:21,42,Option 306,Option 306
11/1/2018 7:21,59,Option 306,I want to sleep.
11/1/2018 7:21,90,Option 306,Because Spooky Day is over.
11/1/2018 7:22,29,Option 306,It's complicated
11/1/2018 7:22,96,Good,Because it is November 1st!!
11/1/2018 7:23,58,Good,I am tired and I woke up late.
11/1/2018 7:23,85,Excellent!,I got a lot of candy.
11/1/2018 7:24,102,Excellent!,Because I am alive.
11/1/2018 7:24,116,Excellent!,I feel this way because today is one day closer to friday.
11/1/2018 7:25,5,Good,I went trick or treating with my family
11/1/2018 7:25,119,Fair,I'm tired and cold.
11/1/2018 7:28,52,Excellent!,"Because i have candy
"
11/1/2018 7:28,103,Good,I feel much better than I did yesterday morning.
11/1/2018 7:29,21,Option 306,I'm so sad because its lil peeps birthday and i miss him so much.
11/1/2018 7:30,88,Option 306,Because it's almost basketball season.
11/1/2018 7:33,94,Excellent!, i got lots of candy yesterday
11/1/2018 7:46,26,Option 4,I'm tired and I'm stressed and I really don't want to be here.
11/1/2018 9:11,39,Excellent,I had some free time in my last class.
11/1/2018 9:13,91,Option 4,I don't know i just feel that way.
11/1/2018 9:13,124,Excellent,The revolution will start tarring and feathering its enemies.
11/1/2018 9:14,3,Excellent,I like the way it feels out side.
11/1/2018 9:14,10,Option 4,I dont want to go to the 
11/1/2018 9:14,59,Option 4,I want to go home.
11/1/2018 9:14,62,Good,"The weather is great, it has been pretty good today, all that is missing is a day off."
11/1/2018 9:14,112,Good,Because It's colder outside.
11/1/2018 9:14,123,Fair,I am constantly coughing...
11/1/2018 9:15,82,Excellent," I feel this way because it's Thursday, which means it's trash day at my house."
11/1/2018 9:17,76,Option 4,I'm feeling option 4 because people really test me.
11/1/2018 9:17,100,Option 4,Because Friday is tomorrow.
11/1/2018 9:18,26,Good,Theater was so fun today but someone keeps deleting my account off the sign in on this computer which is really annoying.
11/1/2018 9:18,47,Fair,Im feeling this way because i wish there was no school today.
11/1/2018 10:01,101,Option 4,I just do
11/1/2018 10:01,120,Good,NO particular reason
11/1/2018 10:02,74,Option 4,Im feeling that way because the day is going bad so far.
11/1/2018 10:02,126,Fair,I'm feeling this way because I want to.
11/1/2018 10:03,56,Excellent,Today is my anniversary.
11/1/2018 10:04,24,Good,It's just that kind of day.
11/1/2018 10:04,60,Good,I am feeling that way because today has been going ok.
11/1/2018 10:04,97,Fair,I think Esai broke my back. I am in so much pain.
11/1/2018 10:05,44,Excellent,I feel this way because I am on a sugar rush
11/1/2018 10:05,89,Good,Today is slow and im really tired. 
11/1/2018 11:57,15,Option 306,Its personal
11/1/2018 11:59,31,Fair,N/A
11/1/2018 11:59,82,Excellent!,I feel this way because it's Thursday.
11/1/2018 11:59,87,Excellent!,LIfe
11/1/2018 11:59,123,Option 4,I want to go home.
11/1/2018 12:00,7,Excellent!,Today is excellent.
11/1/2018 12:00,109,Option 306,I feel this way because I feel this way.
11/1/2018 12:00,114,Good,The assembly was awesome.
11/1/2018 12:01,41,Excellent!,I feel like this because the assembly made my day. 
11/1/2018 12:01,44,Excellent!,I feel this way because There is no more football practice
11/1/2018 12:01,62,Option 4,I do not know what I am feeling. 
11/1/2018 12:01,77,Option 306,Because I have to use the restroom and I can't hold it.
11/1/2018 12:01,93,Fair,I need lunch.
11/1/2018 12:02,38,Good,"I'm hungry, cold, and sore."
11/1/2018 12:02,50,Option 306,It is no longer halloween.
11/1/2018 12:02,126,Option 306,I feel this way because I want to.
11/1/2018 12:03,20,Option 4,I feel this way because my back does not hurt as much 
11/1/2018 12:03,43,Good,Today I feel good because I feel inspire. 
11/1/2018 12:03,79,Good,I feel this because duck
11/1/2018 13:03,17,Excellent,The dance is tomorrow. 
11/1/2018 13:05,35,Option 4,I ran out of allergy medicine yesterday.
11/1/2018 13:05,65,Good,Because
11/1/2018 13:06,37,Excellent,Mr lovett said fantastic
11/1/2018 13:06,121,Excellent,I'm feeling excellent because it's almost Friday.
11/1/2018 13:07,8,Fair,"It's only Thursday and I couldn't go tricker treating, but today was really easy."
11/1/2018 13:07,12,Excellent,it is thursday
11/1/2018 13:08,51,Excellent,Nothing bad has happened yet.
11/1/2018 13:08,75,Good,Because its a good day
11/1/2018 13:09,107,Good,I'm feeling this way because nothing happened.
11/1/2018 13:10,31,Fair,dskjbmnvDKLSf bsjknfbd
11/1/2018 13:10,77,Fair,I ate lunch late.
11/1/2018 13:10,85,Excellent,I got a lot of candy.
11/1/2018 13:11,4,Option 4,"The reason why is because today after I ran a lap on the track with one of my friends I threw up 3 times (not bad throw up just spit) and then I did a 100 meter dash with another friend it was a tie, and I threw up again very small. And lastly when I was sitting down I felt spit come up so I threw up again:\"
11/1/2018 13:11,43,Good,Today I feel good because I feel inspire.
11/1/2018 13:11,64,Excellent,I do not know.
11/1/2018 13:54,9,Excellent,It's almost the end of the day. 
11/1/2018 13:54,68,Good,I have homework.
11/1/2018 13:54,92,Option 4,I'm tired.
11/1/2018 13:55,46,Good,"I got a bunch of candy from last night, and I'm gonna play a new game as soon as I get home. "
11/1/2018 13:55,108,Good,I feel that I am a dreamer.
11/1/2018 13:56,13,Excellent,I wan't to go home and eat some food!
11/1/2018 13:56,20,Fair,I feel this way because my back is getting better.
11/1/2018 13:56,54,Excellent,"Today, I am feeling excellent because I started to get every teacher in DATA to T-Pose (8/12 so far!)."
11/1/2018 13:56,87,Excellent,LIFE
11/1/2018 13:56,105,Good,I feel good today because I finally finished the self-portrait project in ms.burmisters class
11/1/2018 13:56,122,Fair,I'm doing fair because while I was walking to this class my friend tripped me and it hurt.
11/1/2018 13:57,102,Excellent,I am alive
11/1/2018 13:57,104,Fair,I am tired.
11/1/2018 13:57,117,Option 4,I'm feeling option 4 because I didn't get fat on candy last night. 
11/1/2018 13:58,22,Good,Today was very funny.
11/1/2018 13:58,119,Fair,I really like this jacket.
11/1/2018 14:00,18,Option 4,Because it is Thursday and not Friday.
11/1/2018 14:00,21,Option 4,Its lil peeps birthday but he's dead.
11/1/2018 14:00,94,Excellent,ima get to read my books
11/1/2018 14:00,125,Excellent,I am felling this way because I Just got back into this class again.
11/1/2018 15:12,55,Fair,I had a normal day (I did this late).
11/2/2018 7:21,42,Option 4,"I just have this sinking feeling, it's weird. "
11/2/2018 7:21,90,Option 306,Because today is Friday!
11/2/2018 7:22,59,Option 306,I want to be in bed
11/2/2018 7:22,108,Good,I have to leave early to get  a shot.
11/2/2018 7:23,29,Option 4,I don't know.
11/2/2018 7:23,106,Option 4,its too early for a check in
11/2/2018 7:25,58,Excellent!,Because it is Friday.
11/2/2018 7:25,102,Excellent!,Because I am alive.
11/2/2018 7:25,116,Excellent!,TodAY IS FRIDAY!
11/2/2018 7:26,119,Fair,I ate a donut this morning.
11/2/2018 7:27,120,Good,No particular reason
11/2/2018 7:28,25,Fair,I still am kinda sick but my weekend will be amazing.
11/2/2018 7:28,52,Option 306,I cfeel  this way because I feel cool as a cucumber
11/2/2018 7:28,96,Good,I don't know why I feel this way.
11/2/2018 7:29,21,Option 306,I am so irritated with everyone I don't want to be here.
11/2/2018 7:29,85,Excellent!,I got a lot of candy.
11/2/2018 7:30,5,Option 4,I'm very disorientated and I feel sick.
11/2/2018 7:31,32,Option 306,I do not know but I feel Option 306
11/2/2018 7:32,99,Good,Because it is a good day.
11/2/2018 7:33,73,Excellent!,I feel that way because its about to be the weekend.
11/2/2018 7:51,26,Fair,I'm kinda tired and my alarm didn't go off this morning which made me upset.
11/2/2018 8:06,103,Fair,I'm fairly tired still but it's no different than other days.
11/2/2018 9:11,72,Excellent,i want to leave
11/2/2018 9:11,123,Fair,I want to go home now.
11/2/2018 9:12,50,Excellent,Because I have a cookie in my backpack and I am going to eat it during lunch.
11/2/2018 9:12,91,Fair,I don't want to do the math test.
11/2/2018 9:12,100,Option 4,Because it is Friday.
11/2/2018 9:13,39,Excellent,Today is the dance and it's friday.
11/2/2018 9:13,57,Fair,Because i'm still grounded.
11/2/2018 9:13,59,Option 4,I fell asleep in math.
11/2/2018 9:13,76,Option 4,I'm feeling option 4 because people are annoying.
11/2/2018 9:13,124,Option 4,"Dylan won't talk to anyone, he says he is suicidal (before now), and he won't say what is wrong."
11/2/2018 9:14,3,Excellent,I feel this way because everyday is a new day and i won't waste it.
11/2/2018 9:14,82,Excellent,I feel this way because it's Friday.
11/2/2018 9:14,113,Good,"Today it is friday, and I am going to the dance."
11/2/2018 9:15,62,Option 4,I want it to be 3:40 right now. 
11/2/2018 9:15,112,Option 4,Because yesterday I hurt my finger.
11/2/2018 9:16,10,Excellent,I'm getting a new violin today.
11/2/2018 9:16,26,Excellent,Theater was fun and I heard the idea of a play we might do which is really exciting.
11/2/2018 9:16,47,Fair,I am feeling fair because i dont feel great or bad.
11/2/2018 10:01,2,Good,Today is the dance.
11/2/2018 10:01,110,Excellent,3rd period was just full of randomness from my friend Rebekah.
11/2/2018 10:02,55,Fair,I am having a normal day.
11/2/2018 10:02,97,Fair,Certain things happened that I would not like to talk about.
11/2/2018 10:03,78,Excellent,I get to celebrate my dads birthday this weekend
11/2/2018 10:03,89,Good,Today feels really good and is funny. 
11/2/2018 10:03,120,Good,no particular reason
11/2/2018 10:04,56,Option 4,I am stressed out with competition for theatre.
11/2/2018 10:04,74,Good,Im feeling that way 
11/2/2018 10:04,97,Fair,I forgot a couple things on my first attempt at today's check in.
11/2/2018 10:04,126,Fair,I'm feeling fair because I'm cold.
11/2/2018 10:05,60,Good,I am feeling this way because today has been going fine.
11/2/2018 10:06,24,Option 4,I don't feel good.
11/2/2018 10:06,44,Excellent,I feel this way because it is Friday.
11/2/2018 10:06,98,Excellent,IT'S FRIDAY.
11/2/2018 10:06,101,Option 4,I'm not sure.
11/2/2018 11:39,41,Option 306,I feel like this because I am tired.  
11/2/2018 11:39,82,Excellent!,I feel this way because it is Friday.
11/2/2018 11:40,15,Option 306,It's personal.
11/2/2018 11:40,83,Option 4,I just wanna go home and sleep.
11/2/2018 11:40,87,Excellent!,life
11/2/2018 11:41,3,Excellent!,I feel this way because i have no reason to feel bad.
11/2/2018 11:41,50,Excellent!,I am going to eat a cookie.
11/2/2018 11:41,114,Option 306,I want food.
11/2/2018 11:41,123,Fair,I am very tired and think I failed my math test.
11/2/2018 11:42,31,Option 4,fgvagrw jkv
11/2/2018 11:42,38,Good,I'm hungry and cold
11/2/2018 11:42,62,Option 4,I wanna go home.
11/2/2018 11:42,126,Option 306,I feel this way because I can.
11/2/2018 11:43,20,Option 4,I feel better form my back.
