Timestamp,Name,How are you doing today?,Why do you feel that way?
1/6/2020 14:56,44,Excellent,"Today is the first day back and everyone is doing good, which is why today is excellent. AND BECAUSE I GET TO SEE CARMELO MARTINEZ AGAIN!!!!!"
1/7/2020 14:59,44,Excellent,"Today is another day I can sit next to CARMELO MARTINEZ, also today has been great, and the sun is still shining, which makes it excellent. "
1/8/2020 14:59,44,Excellent,"I get to see the great CARMELO MARTINEZ, plus the sun is shining in the sky, there ain't a cloud in site, it stopped raining, everybody's in the play and don't you know its a beautiful new day, hey-ey. But seriously, today is excellent because the weathers nice, and all my friends are doing good. "
1/9/2020 14:59,44,Excellent,"the man, myth, and living legend CARMELO MARTINEZ is here today, along with the sun shining, and my friends all doing good today, which makes it excellent in my book. "
1/10/2020 15:30,44,Excellent,"Today is sunny, the weather's nice, and all my friends are doing good, which makes today excellent. "
1/13/2020 14:58,44,Excellent,"I am feeling excellent today because the weather's nice, my friends are doing good, and I developed an innovation at lunch that might change the world of food forever. "
1/14/2020 14:58,44,Excellent,"Today is a day occurring right here, right now, which is good enough criteria for making it excellent. "
1/16/2020 14:59,44,Excellent,"I feel excellent because I am sitting next to the first man in space CARMELO GAGARIN, and the rain outside is my favorite kind of weather, and my friends are all doing quite well, which makes today an excellent day. "
1/17/2020 14:59,44,Excellent,"Today's has been quite epic, from sitting next to CARMELO GAGARIN, and the Monday we have off, is also leading to the overall excellence of today. "
1/21/2020 15:02,44,Excellent,"Today is a great day for multiple reasons, including the weather being wonderful, and all my friends doing good, and getting a new phone case, which all contributes to making today excellent. "
1/22/2020 15:05,44,Excellent,"Multiple reasons make today great, including being able to sit next to the first man in space CARMELO GAGARIN, and I also get to watch astronaut Scott Kelly give a talk later tonight, the weather's nice, and my friends are all doing good. "
1/24/2020 15:02,44,Excellent,"Today is quite an epic day today for multiple reasons, including pizza for lunch, nice weather, and all my friends doing good today. "
1/27/2020 14:59,44,Excellent,"To start it off, I get to sit next to the great CARMELO GAGARIN, my friends are all doing well, and the Earth is still spinning, making today an excellent day."
1/28/2020 14:59,44,Excellent,"I am feeling excellent today because I get to sit next to the great CARMELO GAGARIN, and because all my friends are doing well today."
1/30/2020 14:59,44,Excellent,"Today is excellent because I can sit net to the great CARMELO GAGARIN, my friends are all doing quite good and also because the weather is nice today. "
1/31/2020 14:58,44,Excellent,"Today I am doing excellent cause the 7th graders are gone, and because I can finally work in peace. "
2/3/2020 14:59,44,Excellent,"Today is an excellent day because my friends are all doing well, and because the project we're doing today is relatively simple."
2/4/2020 14:57,44,Excellent,"Today is going excellent today for multiple reasons, including sitting next to the first man in space CARMELO GAGARIN THE FIRST, my friends winning awards today during the student award thing, Mr.Lovett winning teacher of the semester, and my allergies being light. "
2/5/2020 13:11,44,Excellent,"The change in weather, the faster paced day, and my friends doing good all lend themselves to today being an excellent day. "
2/6/2020 13:11,44,Excellent,"I am feeling excellent today because I'm sitting next to CARMELO GAGARIN THE ULTIMATE, who was the first person in space and now studies on Oxford. Other reasons include the snow that fell last night, and my friends doing well today. "
2/7/2020 14:59,44,Excellent,"I am excellent because in a galaxy far far away or in an alternate universe, giant dinosaur chicken nuggets have sentience and rule the world/galaxy/universe. "
2/10/2020 14:57,44,Excellent,"Today is an excellent day because I get to catch up on how all my friends are doing, and they're all doing well so today becomes an excellent day. "
2/11/2020 14:58,44,Excellent,"Today is an excellent day due to the weather, and the fact that my friends are all doing good. "
2/12/2020 14:58,44,Excellent,"Today I got to honor a bet made with me, and I succeed, allowing me to inflate my ego with nothingness and air. "
2/13/2020 14:57,44,Excellent,"Today is a great day because the weather isn't too bad and because I got an Ethernet cable, which means my dreams of owning my own WiFi network just got a bit stronger. "
2/14/2020 13:11,44,Excellent,"I am feeling excellent today because I'm going to the dance with 2 of my closest friends, and because Carmelo isn't here. "
2/18/2020 14:58,44,Excellent,"Today is a good day because the weather outside is great, and because my friends are all doing well. "
2/21/2020 15:00,44,Excellent,"Today is an excellent day cause the weather's nice, the Sun is shining, and the world is still spinning."
2/24/2020 14:55,44,Excellent,Today is an excellent day because the weather is nice and my friends are all doing well. 
2/26/2020 14:57,44,Excellent,"Today I am feeling excellent cause today I got to mess around in Ubuntu, which is an operating system I love, and because the weather today was a break from the constant, oppressing heat. "
2/27/2020 14:58,44,Excellent,"I am feeling excellent today because the weather is a nice change of pace from the oppressive heat of semi-summer, and because SpaceX is going to modify the Falcon Heavy to have an extended fairing. "
2/28/2020 15:14,44,Excellent,"I am feeling excellent today because all my grades are good and nice and cool, however the even better part of this is that the weather is also nice. "
3/2/2020 15:05,44,Excellent,I am feeling excellent today cause I finally got to move away from Carmelo and now I sit next to the chad known as Noah Lemon 7. 
3/3/2020 14:57,44,Excellent,Today is an excellent day cause I feel my luck could change. Also getting to listen to Radiohead oddly boosts my mood. 
3/4/2020 15:01,44,Excellent,I am feeling excellent today because I saw very funny minions meme on facebook with my fellow 40-45 year old suburban moms.
8/26/2019 15:08,44,Excellent,"SpaceX's ""Starhopper"" Starship prototype is going to fly up 150 meters, then come back down and land at a pad. This is a literal hop forward to getting back to the Moon, and later, Mars. "
8/27/2019 14:57,44,Excellent,"SpaceX is going to reattempt the 150 meter ""hop"" flight of the Starhopper vehicle. "
9/3/2019 14:58,44,Excellent,"The Sun is shining in the sky
There ain't a cloud in sight
It's stopped raining everybody's in the play
And don't you know
It's a beautiful new day, hey hey."
9/4/2019 14:57,44,Excellent,I feel excellent because I have no problems currently.
9/26/2019 14:57,44,Excellent,Mi nombre es Jeff but I am not Jeff. This makes no sense.  
9/27/2019 14:56,44,Excellent,Because today has been the first Friday in a long time that hasn't been horrible. 
10/7/2019 14:56,44,Excellent,"Today is a nice day, and it finally feels like fall, which is my favorite season. "
9/10/2019 14:58,44,Fair,"I have to complete the cursive test in this class, and I need to finish coloring my project, which I'm scared I won't be able to finish in time, but other than that, life is good."
9/12/2019 14:57,44,Fair,My dad is going to add parental restrictions to my phone after he caught me using my phone after my bedtime. I am scared of the death of my privacy. 
9/18/2019 14:56,44,Fair,"Today is just another day, plus you aren't here today and that makes me sad. "
9/19/2019 14:56,44,Fair,One of my friends had to leave early for a doctor's appointment and didn't come back to school. 
9/20/2019 14:57,44,Fair,Fridays. I could never get the hang of Fridays. 
9/24/2019 14:58,44,Fair,"It's freezing in this classroom currently and I lost my hoodie during Gym class, and now I'm cold. "
9/30/2019 14:59,44,Fair,"Today is a Monday, and I'm feeling all the (possibly placebo) stress and unpleasantness that comes with it. "
10/3/2019 14:59,44,Fair,Today's been a long day but today is also my baby brother John Paul's 3rd birthday. 
10/10/2019 15:00,44,Fair,"Today's just another day in life, school, sleep, repeat, the numbing, repeating, grind.  "
10/22/2019 14:57,44,Fair," I'm feeling that way cause today is just another day, there's not much different today, but no news is good news. "
10/25/2019 14:57,44,Fair,"Today is a Friday and I finally get to sleep in tomorrow, then sleep some more. "
8/22/2019 15:05,44,Good,Everything is going well today. 
8/23/2019 14:59,44,Good,I finally get to sleep in tomorrow after an entire week of getting up at 6:15.
8/29/2019 14:57,44,Good,I have no problems at the moment. 
9/5/2019 14:57,44,Good,"Today has been problem-less, like my entire past week."
9/9/2019 14:58,44,Good,I am feeling good because nothing bad has happened today. 
9/13/2019 14:59,44,Good,"Sun is shinin' in the sky
There ain't a cloud in sight
It's stopped rainin' everybody's in the play
And don't you know
It's a beautiful new day, hey hey."
9/16/2019 14:57,44,Good,"Today's almost over, then I can go home and take a nap. "
9/17/2019 14:56,44,Good,"Today would've been excellent, but I am very sleepy for some reason. "
9/23/2019 14:58,44,Good,"My grades are slipping in some subjects, and I feel really worried. "
10/1/2019 14:58,44,Good,"Today is just another day, so by default it's good. "
10/9/2019 15:01,44,Good,"Today is another day, I'm tired, and my allergies are really bad, but asides from that nothing bad is happening. "
10/11/2019 13:12,44,Good,"It's cold but at the same time today is early release, which means I get to go home and sleep and still have time to do things later. "
10/16/2019 14:56,44,Good,"Today is a quiz in this class and I feel nervous about it, but I'm at the same time confident about the quiz. "
10/17/2019 14:58,44,Good,"Today hasn't really been all that bad, and the weather is somewhat nice for once. "
10/21/2019 14:56,44,Good,"Today is another day, nothing special has happened, but at the same time no news is good news."
10/24/2019 13:10,44,Good,Today is another half day and the week is nearly over. 
8/28/2019 14:59,44,Option 306,I'm in a kind of ?? ?? ?? ?? ?? ?? ?? H?? ?? 
9/6/2019 14:57,44,Option 306,"TOday has been a bad day, with everything seeming to go wrong today, hopefully that's not the case this class. "
9/11/2019 14:57,44,Option 306,I don't want to talk about it.
9/25/2019 14:57,44,Option 306,I'm very worried because a friend keep ignoring me and I don't know what I did. 
10/18/2019 14:59,44,Option 306,"I missed my bus, and for other reasons I'm not going to get into today has just generally been terrible, and is only going to get worse. "
10/23/2019 13:12,44,Option 306,I do not want to talk about it. 
10/28/2019 14:00,44,Fair,"Today is just another Monday, nothing special is happening. "
10/29/2019 13:59,44,Option 306,Not going to talk about it. 
10/30/2019 14:04,44,Option 306,"Today isn't much better than yesterday, but I'm still keeping my head above water, figuratively speaking. "
10/31/2019 13:55,44,Option 306,Each day just gets harder and harder. 
11/1/2019 13:57,44,Excellent,I received some good news and now things are on the up again. 
11/4/2019 15:00,44,Option 306,I don't want to talk about it. 
11/5/2019 14:57,44,Fair,"I would put option 306, but I still have hope. "
11/6/2019 14:57,44,Good,"Things are on the up again, and the sun is shining. "
11/7/2019 15:01,44,Excellent,"Today is on the up again, plus it's rainy and cold. "
11/8/2019 14:58,44,Good,"Today's been better than the past e days, plus I'm going to George's birthday tomorrow, so that's something to look forward to. "
11/11/2019 15:02,44,Good,"Today's 11/11 and I got to witness 11:11:11 AM, on 11/11. "
11/12/2019 14:57,44,Good,Today I'm going to purchase Spotify premium and I'll be able to have nice music finally.  
11/13/2019 14:57,44,Good,"I wonder if I'm allowed to write in Arabic in here, and I'm good because there isn't any reason for me to say otherwise. "
11/14/2019 14:56,44,Option 306,Cause I asked who Joe is. 
11/14/2019 14:56,44,Option 306,Cause I asked who Joe is. 
10/2/2019 14:59,44,Fair,I think I'm coming down with a cold and my parents put heavy restrictions on my phone. 
10/15/2019 14:59,44,Good,"Today is just another day, time goes on, and the total entropy in the universe increases, as with every day. "
1/21/2020 8:32,45,Good,I feel this way because today is a new day.
9/20/2019 8:25,45,Excellent!,I feel this way because today is Friday.
